ts_epoch,J1,J2,J3,J4,J5,J6,X,Y,Z,W,P,R
1760042153.743099,"09-OCT-25 14:33 , 1531540529, 1.114745, .008043, -.013555, .034932, -90.063911, -.057906, 1782.486, -2175.270, 928.698, 179.965, .077, 1.057"
1760042153.7996178,"09-OCT-25 14:33 , 1531540529, 1.152645, .008052, -.013568, .034932, -90.063911, -.057906, 1782.465, -2174.217, 928.697, 179.965, .077, 1.095"
1760042153.8620543,"09-OCT-25 14:33 , 1531540529, 1.195978, .008057, -.013581, .034932, -90.063911, -.057906, 1782.441, -2173.013, 928.697, 179.965, .077, 1.138"
1760042153.9182904,"09-OCT-25 14:33 , 1531540529, 1.233896, .008066, -.013590, .034932, -90.063911, -.057913, 1782.419, -2171.960, 928.697, 179.965, .077, 1.176"
1760042153.9820986,"09-OCT-25 14:33 , 1531540529, 1.277244, .008074, -.013603, .034927, -90.063911, -.057913, 1782.392, -2170.756, 928.696, 179.965, .077, 1.219"
1760042154.0380616,"09-OCT-25 14:33 , 1531540529, 1.315189, .008079, -.013615, .034927, -90.063911, -.057913, 1782.369, -2169.702, 928.696, 179.965, .077, 1.257"
1760042154.0941017,"09-OCT-25 14:33 , 1531540529, 1.353157, .008088, -.013628, .034927, -90.063911, -.057919, 1782.344, -2168.648, 928.696, 179.965, .077, 1.295"
1760042154.1581411,"09-OCT-25 14:33 , 1531540529, 1.396559, .008096, -.013641, .034927, -90.063911, -.057919, 1782.316, -2167.443, 928.696, 179.965, .077, 1.339"
1760042154.2154791,"09-OCT-25 14:33 , 1531540529, 1.434543, .008101, -.013650, .034927, -90.063911, -.057919, 1782.290, -2166.388, 928.695, 179.965, .077, 1.377"
1760042154.278004,"09-OCT-25 14:33 , 1531540529, 1.477963, .008110, -.013663, .034927, -90.063911, -.057926, 1782.260, -2165.182, 928.695, 179.965, .077, 1.420"
1760042154.3342404,"09-OCT-25 14:33 , 1531540529, 1.515967, .008118, -.013675, .034927, -90.063911, -.057926, 1782.232, -2164.126, 928.695, 179.965, .077, 1.458"
1760042154.3994462,"09-OCT-25 14:33 , 1531540529, 1.559411, .008123, -.013688, .034927, -90.063911, -.057926, 1782.200, -2162.920, 928.695, 179.965, .077, 1.501"
